kode,nama_tender,instansi,status_tender,hps,5,6,7,8,9,10,11,12,13,kategori,pagu,hps_detail,nama_pemenang,alamat_pemenang,npwp_pemenang,penawaran_pemenang,preprocessing
4501119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Ekonomi/Kebijakan Publik Komite Peningkatan Daya Saing Nasional TA 2017,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,350 Jt,Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,"Rp 350.000.000,00","Rp 350.000.000,00",Fararatri Widyadari,Cilandak Permai Raya C-15  - Jakarta Selatan (Kota) - DKI Jakarta,09.612.741.0-016.000,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang ekonomi/kebijakan publik komite peningkatan daya saing nasional ta 2017
4499119,Pekerjaan Pengadaan Meubelair Ruang Kerja Gedung TS2A dan Gedung Sayap Barat <span class='label label-warning'>Tender Ulang</span>,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"1,5 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,11,"Rp 1.455.352.000,00","Rp 1.455.352.000,00",PT.SUMBER BERKAT USAHA MANDIRI,Jl.Pelangi E no.9 Jaka Mulya - Bekasi  - Bekasi (Kota) - Jawa Barat,31.189.245.9-432.000,"Rp 1.403.600.000,00",pekerjaan pengadaan meubelair ruang kerja gedung ts2a gedung sayap barat span class='label label-warning tender ulang /span
4497119,Pengadaan Alat Sistem Keamanan (Safe Gate),Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2017,2,Nilai Kontrak belum dibuat,0.0,0.0,0,6,"Rp 1.400.000.000,00","Rp 1.281.869.050,00",CV. SARANA MAS INDONESIA,JL MANJAHLEGA WARGA BARU NO.1 BANDUNG-40286  - Bandung (Kota) - Jawa Barat,31.214.154.2-429.000,"Rp 1.278.750.000,00",pengadaan alat sistem keamanan safe gate
4496119,Pengadaan Accesories Sambungan Rumah Sebanyak 1.500 Unit <span class='label label-warning'>Tender Ulang</span>,PDAM Tirta Mahakam,Tender Sudah Selesai,"409,5 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi - TA 2017,2,Nilai Kontrak belum dibuat,0.0,0.0,0,21,"Rp 412.500.000,00","Rp 409.488.750,00",INKOP PAMSI,"Jl. Dewi Sartika No. 287 RT.006/005 Kelurahan Cawang Kecamatan Kramat Jati, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.723.419.4-005.000,"Rp 388.685.000,00",pengadaan accesories sambungan rumah sebanyak 1.500 unit span class='label label-warning tender ulang /span
4493119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Bidang Logistik Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"232,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 232.500.000,00","Rp 232.500.000,00",Zaldy Ilham Masita,Pondok Jaya 6 No.5 Mampang Prapatan  - Jakarta Selatan (Kota) - DKI Jakarta,48.890.658.7-014.000,,pengadaan jasa konsultansi perorangan tenaga ahli bidang logistik peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4492119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Bidang Perbankan Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"232,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli bidang perbankan peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4491119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Bidang Perpajakan Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"232,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli bidang perpajakan peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4490119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Inkubator Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang inkubator peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4489119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Hukum Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang hukum peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4488119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Ekonomi Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 312.500.000,00","Rp 312.500.000,00",Hadi Kuncoro,Komp. Griya Flora B-5 jl. Curug Agung Tanah Baru Beji Depok  - Depok (Kota) - Jawa Barat,47.364.280.9-412.000,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang ekonomi peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4487119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Komunikasi Publik Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 312.500.000,00","Rp 312.500.000,00",Nukman Luthfie,Jl H Misan I no 24 RT 02/04 Kukusan Beji  - Depok (Kota) - Jawa Barat,14.175.688.2-412.000,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang komunikasi publik peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4486119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Bidang Ekonomi Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"232,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli bidang ekonomi peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4485119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Bidang Inkubator Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"232,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 232.500.000,00","Rp 232.500.000,00",Indra Purnama,Jl. Taman Cibunut Selatan No. 6  - Bandung (Kota) - Jawa Barat,09.354.053.2-423.000,,pengadaan jasa konsultansi perorangan tenaga ahli bidang inkubator peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4484119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Bidang Data Center Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"232,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 232.500.000,00","Rp 232.500.000,00",MUHAMMAD AGUS SALIM,"Jalan Tebet Timur IB no 9, RT/RW 011/05, Tebet Timur - Tebet  - Jakarta Selatan (Kota) - DKI Jakarta",09.641.598.9-018.000,,pengadaan jasa konsultansi perorangan tenaga ahli bidang data center peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4483119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Pengembangan Bisnis Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 312.500.000,00","Rp 312.500.000,00",sofian lusa,Metro Permata 1 blok J4 no 12  - Tangerang (Kota) - Banten,09.669.459.1-036.000,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang pengembangan bisnis peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4482119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Keamanan Siber Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang keamanan siber peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4481119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Inovasi Teknologi Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 312.500.000,00","Rp 312.500.000,00",Indra Purnama,Jl. Taman Cibunut Selatan No. 6  - Bandung (Kota) - Jawa Barat,09.354.053.2-423.000,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang inovasi teknologi peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4480119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Big Data Analytics Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang big data analytics peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4478119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Persaingan Usaha dan Perlindungan Konsumen Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang persaingan usaha perlindungan konsumen peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4477119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Perpajakan Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"312,5 Jt",Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang perpajakan peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4476119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Senior Bidang Perdagangan Peta Jalan Sistem Perdagangan Nasional Berbasis Elektronik (SPNBE) Tahun 2017-2019,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,500 Jt,Pascakualifikasi Satu File,Seleksi Umum,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 500.000.000,00","Rp 500.000.000,00",MOHAMAD ROSIHAN,Nirwana Town House C3A - Jl. Sadar Raya No.12 - Ciganjur Jakarsa 12630  - Jakarta Selatan (Kota) - DKI Jakarta,55.230.833.0-061.000,,pengadaan jasa konsultansi perorangan tenaga ahli senior bidang perdagangan peta jalan sistem perdagangan nasional berbasis elektronik spnbe tahun 2017-2019
4470119,"PENGADAAN BARANG SAMBUNGAN RUMAH (SR) PROGRAM MBR = 1.050 UNIT PDAM ""TIRTO PANGURIPAN"" KABUPATEN KENDAL",Pemerintah Daerah Kabupaten Kendal,Tender Sudah Selesai,"1,1 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2017,2,"Rp 1.011.081.665,00",0.0,0.0,0,13,"Rp 1.110.168.950,00","Rp 1.110.168.950,00",cv. filadelfia dinamika,Jl. Masjid Gg. Rajin No. 14 Pekauman Kendal  - Kendal (Kab.) - Jawa Tengah,02.624.925.0-513.000,"Rp 1.011.081.665,00",pengadaan barang sambungan rumah sr program mbr 1.050 unit pdam `` tirto panguripan '' kabupaten kendal
4469119,Pengadaan peralatan untuk teaching industri paket 3,"Kementerian Riset, Teknologi, dan Pendidikan Tinggi",Tender Sudah Selesai,869 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2017,2,Nilai Kontrak belum dibuat,0.0,0.0,0,10,"Rp 869.000.000,00","Rp 868.998.350,00",CV ALODIA PRATAMA,"Jl. Simpang Sei Mesa No 61 Rt 12 Kelurahan Seberang Mesjid, Banjarmasin  - Banjarmasin (Kota) - Kalimantan Selatan",03.352.869.6-731.000,"Rp 863.500.000,00",pengadaan peralatan teaching industri paket 3
4467119,Pengadaan Pipa HDPE,PDAM Kabupaten Semarang,Tender Sudah Selesai,"522,9 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2017,2,"Rp 385.011.000,00",0.0,0.0,0,11,"Rp 710.243.600,00","Rp 522.921.300,00",CV. DAYA UPAYA MANDIRI,JL. PUCANG GEDE XV/2 RT.10 RW 13 BATURSARI MRANGGEN DEMAK  - Demak (Kab.) - Jawa Tengah,02.771.847.7-515.000,"Rp 385.011.000,00",pengadaan pipa hdpe
4466119,Pengadaan Jasa Iklan Layanan Masyarakat tentang Sosialisasi Pencegahan dan Penanganan KDRT,Kementerian Pemberdayaan Perempuan Dan Perlindungan Anak,Tender Sudah Selesai,"5,1 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2017,2,Nilai Kontrak belum dibuat,0.0,0.0,0,1,"Rp 5.200.000.000,00","Rp 5.104.275.000,00",PT. Mediaworks Insan Pariwara,"Jl. Tebet Raya No. 32 A, RT.009/RW.004. Kel. Tebet Timur Kec. Tebet - Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",75.899.306.7-015.000,"Rp 3.122.900.000,00",pengadaan jasa iklan layanan masyarakat sosialisasi pencegahan penanganan kdrt
4464119,Tenaga Ahli Keuangan <span class='label label-warning'>Tender Ulang</span>,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,102 Jt,Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,,,,,,,tenaga ahli keuangan span class='label label-warning tender ulang /span
4463119,Tenaga Ahli Public Private Partnerships (PPP) 2 <span class='label label-warning'>Tender Ulang</span>,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,102 Jt,Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,23,"Rp 209.440.000,00","Rp 102.000.000,00",Jade Sjafrecia Petroceany,Jalan Kemang Selatan XII/12A Cilandak  - Jakarta Selatan (Kota) - DKI Jakarta,09.616.060.1-016.000,,tenaga ahli public private partnerships ppp 2 span class='label label-warning tender ulang /span
4462119,Team Leader / Kepala Sekretarian Kegiatan Papua Dit. Aparatur Negara,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,138 Jt,Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,13,"Rp 138.000.000,00","Rp 138.000.000,00",Doddy Chandra (Konsultan Individu),"Cibubur Villa 1 Blok A-7 RT 006 RW 10, Kel Jatiraden, Kec Jatisampurna  - Bekasi (Kota) - Jawa Barat",24.124.215.5-061.000,,team leader kepala sekretarian kegiatan papua dit aparatur negara
4460119,Pembangunan Fasilitas Parkir VVIP di atas sungai,Kementerian Koordinator Bidang Kemaritiman,Tender Sudah Selesai,"9,1 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,"Rp 9.178.871.000,00","Rp 9.103.078.000,00",PT. WIJAYA PERDANA,Jl. Fatmawati No. 1B Lantai 3 Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta,01.137.180.4-062.000,"Rp 8.789.776.000,00",pembangunan fasilitas parkir vvip atas sungai
4458119,Sewa Ruang Kantor Sekretariat Utama Badan Ekonomi Kreatif <span class='label label-warning'>Tender Ulang</span>,Badan Ekonomi Kreatif,Tender Sudah Selesai,3 M,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2017,1,"Rp 2.856.694.500,00",0.0,0.0,0,17,"Rp 3.000.000.000,00","Rp 2.982.919.500,00",Anpa International,"Jl. Medan Merdeka Selatan No. 17, Wisma Antara, Gambir  - Jakarta Pusat (Kota) - DKI Jakarta",01.000.550.2-059.000,"Rp 2.857.189.500,00",sewa ruang kantor sekretariat utama badan ekonomi kreatif span class='label label-warning tender ulang /span
4457119,Pengadaan Water Meter Induk Tahun 2017,Pemerintah Daerah Kabupaten Wonosobo,Tender Sudah Selesai,"777,9 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2017,2,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 777.949.700,00","Rp 777.949.700,00",PT. DHARMA MITRA PERKASA,"Jl. Perintis Kemerdekaan, Perkantoran Pulomas Blok II/15  - Jakarta Timur (Kota) - DKI Jakarta",02.028.325.5-003.000,"Rp 655.688.000,00",pengadaan water meter induk tahun 2017
4455119,Pengadaan Jasa Lainnya Sewa Peralatan Kantor Sekretariat Dewan Nasional Keuangan Inklusif <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"294,9 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,21,"Rp 338.340.310,00","Rp 294.856.980,00",CV.SERENDIPITY,Jl Benda Timur 1 Blok E 73 no 3  - Tangerang Selatan (Kota) - Banten,31.161.567.8-411.000,"Rp 294.729.600,00",pengadaan jasa lainnya sewa peralatan kantor sekretariat dewan nasional keuangan inklusif span class='label label-warning tender ulang /span
4454119,OPERATION DIRECTOR PADA SEKRETARIAT INDONESIA CLIMATE CHANGE TRUST FUND/ICCTF,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,150 Jt,Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,3,"Rp 150.000.000,00","Rp 150.000.000,00",Andi Abikusno,"Kp. Pakancilan RT002/RW002, Ds. Kuta, Kec. Megamendung  - Bogor (Kab.) - Jawa Barat",64.076.884.2-432.000,"Rp 150.000.000,00",operation director sekretariat indonesia climate change trust fund/icctf
4452119,Pengadaan Jasa Konsultansi Badan Usaha Penyusunan AMDAL untuk Proyek Percepatan Jalan Tol Bawen - Yogyakarta,Kementerian Koordinator Bidang Perekonomian,Tidak Ada Jadwal,"1,9 M",Prakualifikasi Dua File,Seleksi Umum,Kualitas,Jasa Konsultansi Badan Usaha - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,7,,,,,,,pengadaan jasa konsultansi badan usaha penyusunan amdal proyek percepatan jalan tol bawen yogyakarta
4451119,Pengadaan Jasa Konsultansi Perorangan Tenaga Ahli Institutional and Regulatory Specialist,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,132 Jt,Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,13,,,,,,,pengadaan jasa konsultansi perorangan tenaga ahli institutional and regulatory specialist
4450119,Pengadaan dan Pemasangan AC Central Ruang Rapat Soegijanto Soegijoko (Split Duct 10 PK),Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"357,6 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 357.648.000,00","Rp 357.648.000,00",REDITHON KARYA ABADI,"Taman Medical Estate Blok C.10 Pondok Kelapa, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",01.370.016.6-008.000,"Rp 341.225.000,00",pengadaan pemasangan ac central ruang rapat soegijanto soegijoko split duct 10 pk
4447119,Pekerjaan Rehabilitasi Gedung Kantor Ruang Kerja Gedung Madiun 4/6 dan TS1,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"382,7 Jt",Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,6,"Rp 382.663.000,00","Rp 382.663.000,00",PT. LESTARIJAYA EKAPERTIWI,"Gedung Is Plaza Lantai 8 R. 801, Jl Pramuka Raya Kav. 150, Utan Kayu Utara, Matraman, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",01.358.787.8-001.000,"Rp 320.969.000,00",pekerjaan rehabilitasi gedung kantor ruang kerja gedung madiun 4/6 ts1
4445119,Pengadaan Alat Sistem Keamanan (Safe Gate),Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2017,2,Nilai Kontrak belum dibuat,0.0,0.0,0,6,,,,,,,pengadaan alat sistem keamanan safe gate
4444119,Badan Hukum Penyedia Jasa Konsultansi Petunjuk Pelaksanaan (Toolkit) Pra Study Kelayakan Proyek Kerjasama Pemerintah dengan Badan Usaha,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"1,1 M",Prakualifikasi Dua File,Seleksi Umum,Kualitas dan Biaya,Jasa Konsultansi Badan Usaha - TA 2017,1,Nilai Kontrak belum dibuat,0.0,0.0,0,7,"Rp 1.100.000.000,00","Rp 1.077.968.000,00",PT. TARAM,JL. Way Semangka No. 18 Pahoman - Bandar Lampung  - Bandar Lampung (Kota) - Lampung,01.118.035.3-322.000,,badan hukum penyedia jasa konsultansi petunjuk pelaksanaan toolkit pra study kelayakan proyek kerjasama pemerintah badan usaha
