,kode,nama_tender,instansi,status_tender,hps,metode pascakualifikasi,metode pemilihan,metode evaluasi,kategori,9,10,11,12,13,kategori.1,pagu,hps_detail,nama_pemenang,alamat_pemenang,npwp_pemenang,penawaran_pemenang,preprocessing,hps_number,penawaran_pemenang_number,rekomendasi_harga_penawaran
608,5237119,Belanja Jasa Konsultan Badan Usaha Monitoring dan evaluasi Efefektivitas Perencanaan dan Pelaksanaan DAK Penugasan Bidang Jalan Tahun 2018,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"985,7 Jt",Prakualifikasi Dua File,Seleksi Umum,Kualitas dan Biaya,Jasa Konsultansi Badan Usaha,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Konsultansi Badan Usaha,"Rp 1.000.000.000,00","Rp 985.726.500,00",PT. WACANA BIJAK BESTARI,"Graha Simatupang, Tower II B Jl. TB. SImatupang Kav.38  - Jakarta Selatan (Kota) - DKI Jakarta",02.173.740.8-002.000,0,belanja jasa konsultan badan usaha monitoring evaluasi efefektivitas perencanaan pelaksanaan dak penugasan bidang jalan tahun 2018,985700000.0,0.0,894451457.8854475
609,5236119,Renovasi Gedung Pertemuan PDAM Tirta Gemilang,PDAM Tirta Gemilang Kabupaten Magelang,Tender Sudah Selesai,"581,5 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi,2,"Rp 461.725.000,00",0.0,,0,Pekerjaan Konstruksi,"Rp 600.000.000,00","Rp 581.472.010,60",CV. AYMAN JAYA,Jl. TMP Komp BBD No. 1 A Tello Baru  - Makassar (Kota) - Sulawesi Selatan,81.487.773.4-805.000,"Rp 461.725.808,67",renovasi gedung pertemuan pdam tirta gemilang,581500000.0,4617258087.0,527669192.208976
610,5235119,Pengadaan Audio Processor FM,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"543,4 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 543.540.000,00","Rp 543.400.000,00",CV. Media Sarana Cipta Buana,Jl. Tegal Rotan 50A Sawah Baru RT.002 RW 008 CIPUTAT  - Tangerang (Kab.) - Banten,21.079.807.0-411.000,"Rp 534.600.000,00",pengadaan audio processor fm,543400000.0,534600000.0,493096197.8441231
611,5234119,Pengadaan Audio Mixer Analog,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,880 Jt,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 993.540.000,00","Rp 880.000.000,00",CV. Media Sarana Cipta Buana,Jl. Tegal Rotan 50A Sawah Baru RT.002 RW 008 CIPUTAT  - Tangerang (Kab.) - Banten,21.079.807.0-411.000,"Rp 847.000.000,00",pengadaan audio mixer analog,880000000.0,847000000.0,798536352.7840049
612,5233119,Pengadaan Alat Tulis Kantor dan Bahan Komputer,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"1,5 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 4.000.000.000,00","Rp 1.475.744.000,00",CV. BERSAMA UNGGUL,Jl. Raya Penggilingan Komp. PIK Blok B No 81 Rt 004/Rw 010 Kel.Penggilingan Cakung  - Jakarta Timur (Kota) - DKI Jakarta,71.732.984.1-004.000,"Rp 1.012.660.000,00",pengadaan alat tulis kantor bahan komputer,1500000000.0,1012660000.0,1361141510.4272814
613,5232119,"Tenaga Ahli Komunikasi dan Advokasi Sekretariat Kelompok Kerja Perumahan, Permukiman, Air Minum dan Sanitasi Nasional Dit. PERKIM <span class='label label-warning'>Tender Ulang</span>",Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,80 Jt,Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Konsultansi Perorangan,"Rp 90.000.000,00","Rp 80.000.000,00",Cheerli,"Jl. Tomang Tinggi I No.43 Rt.009/Rw.06, Tomang, Grogol Petamburan  - Jakarta Barat (Kota) - DKI Jakarta",25.521.870.3-036.000,0,tenaga ahli komunikasi advokasi sekretariat kelompok kerja perumahan permukiman air minum sanitasi nasional dit perkim span class='label label-warning tender ulang /span,80000000.0,0.0,72594213.889455
614,5231119,TENAGA AHLI BIDANG EVALUASI,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"67,6 Jt",Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan,1,Nilai Kontrak belum dibuat,0.0,0.0,0,,,,,,,0,tenaga ahli bidang evaluasi,67600000.0,0.0,61342110.73658948
615,5230119,Pengadaan Barang Sambungan Rumah (SR) Program MBR PDAM Tirto Panguripan Kabupaten Kendal,Pemerintah Daerah Kabupaten Kendal,Tender Sudah Selesai,"1,2 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 1.109.172.295,00",0.0,,0,Pengadaan Barang,"Rp 1.246.438.600,00","Rp 1.246.438.600,00",cv. filadelfia dinamika,Jl. Masjid Gg. Rajin No. 14 Pekauman Kendal  - Kendal (Kab.) - Jawa Tengah,02.624.925.0-513.000,"Rp 1.109.172.295,00",pengadaan barang sambungan rumah sr program mbr pdam tirto panguripan kabupaten kendal,1200000000.0,1109172295.0,1088913208.341825
616,5227119,Pengadaan Jasa Lainnya Annual Technical Support (ATS) Oracle TA. 2018 <span class='label label-warning'>Tender Ulang</span>,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,1 M,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya,2,Nilai Kontrak belum dibuat,0.0,,0,Jasa Lainnya,"Rp 2.434.607.000,00","Rp 1.002.900.784,60",PT.PRIMA INTEGRASI NETWORK,Gd. Intiland Tower Lt. 10 Jln Jend. Sudirman kav 32  - Jakarta Pusat (Kota) - DKI Jakarta,02.040.522.1-022.000,"Rp 1.002.870.000,00",pengadaan jasa lainnya annual technical support ats oracle ta 2018 span class='label label-warning tender ulang /span,1000000000.0,1002870000.0,907427673.6181877
617,5226119,Penyediaan Jasa Pekerja SATPAM PDAM Kabupaten Semarang,PDAM Kabupaten Semarang,Tender Sudah Selesai,"227,7 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya,2,"Rp 223.863.816,00",0.0,,0,Jasa Lainnya,"Rp 237.600.000,00","Rp 227.686.800,00",PT PRIMA KARYA SARANA SEJAHTERA,"Jl.Warung Buncit Raya No.75, Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",01.920.247.2-062.000,"Rp 224.194.872,00",penyediaan jasa pekerja satpam pdam kabupaten semarang,227700000.0,224194872.0,206621281.2828613
618,5224119,Pengadaan Meter Air Diameter 1/2 inch Class B R50 Itron,PDAM Tirta Moedal,Tender Sudah Selesai,"2,5 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,Nilai Kontrak belum dibuat,0.0,,0,Pengadaan Barang,"Rp 2.550.000.000,00","Rp 2.541.000.000,00",CV. LOKAKARYA BANYUANYAR,"BANYUANYAR UTARA VI NO. 09 RT. 04, RW. 09, BANYUANYAR  - Surakarta (Kota) - Jawa Tengah",02.581.069.8-526.000,"Rp 2.455.200.000,00",pengadaan meter air diameter 1/2 inch class b r50 itron,2500000000.0,2455200000.0,2268569184.0454693
619,5220119,Pengadaan Seminar kit,Majelis Permusyawaratan Rakyat,Tender Sudah Selesai,"2,9 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya,2,Nilai Kontrak belum dibuat,0.0,,0,Jasa Lainnya,"Rp 2.899.200.000,00","Rp 2.890.140.000,00",PIDU'A SEPUH,JL. KENCANA WANGI NO.39  - Bandung (Kota) - Jawa Barat,74.093.005.2-429.000,"Rp 2.122.758.000,00",pengadaan seminar kit,2900000000.0,2122758000.0,2631540253.492744
620,5219119,"Pengadaan Pipa PVC, HDPE, Galvanis Medium Untuk Investasi dan Perbaikan <span class='label label-warning'>Tender Ulang</span>",Pemerintah Daerah Kabupaten Wonosobo,Tender Sudah Selesai,"800,4 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 783.964.500,00",0.0,,0,Pengadaan Barang,"Rp 806.236.200,00","Rp 800.415.000,00",PT. CATUR ADHI MANUNGGAL,JL. SIDOREJO NO. 2 SEMARANG  - Semarang (Kota) - Jawa Tengah,01.139.685.0-511.000,"Rp 784.116.993,00",pengadaan pipa pvc hdpe galvanis medium investasi perbaikan span class='label label-warning tender ulang /span,800400000.0,784116993.0,726305109.9639974
621,5214119,Paket fasilitasi pelaksanaan ENJ 2018 <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Kemaritiman,Tender Sudah Selesai,"1,9 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Lainnya,"Rp 1.879.300.000,00","Rp 1.873.822.500,00",PT.ENFYS KREATIF,JL.Raya Penggilingan PIK PGP Lantai I Blok B 3/3 RT/RW 007/010 KEL.PENGGILINGAN Kec. Cakung Jakarta Timur  - Jakarta Pusat (Kota) - DKI Jakarta,31.675.720.2-004.000,"Rp 1.803.862.500,00",paket fasilitasi pelaksanaan enj 2018 span class='label label-warning tender ulang /span,1900000000.0,1803862500.0,1724112579.8745565
622,5208119,Pengadaan Perangkat Infrastruktur Wifi,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,"2,2 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 2.167.484.220,00","Rp 2.167.484.220,00",PT Era Lintas Data Solusindo,"Jl Tanah Abang I No.11F Petojo Selatan, Gambir  - Jakarta Pusat (Kota) - DKI Jakarta",81.119.436.4-028.000,"Rp 1.585.193.258,00",pengadaan perangkat infrastruktur wifi,2200000000.0,1585193258.0,1996340881.960013
623,5206119,PENGADAAN ALAT LABORATORIUM PENDIDIKAN FISIP UNDIP TAHUN 2018,Universitas Diponegoro,Tender Sudah Selesai,"1,7 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,Nilai Kontrak belum dibuat,0.0,,0,Pengadaan Barang,"Rp 1.700.000.000,00","Rp 1.691.714.000,86",BUMI JAYA BARU,"Jl. Bumi Sani Permai KAV No.8 RW.014, Setiamekar, Tambun Selatan  - Bekasi (Kab.) - Jawa Barat",75.258.265.0-435.000,"Rp 1.648.971.599,00",pengadaan alat laboratorium pendidikan fisip undip tahun 2018,1700000000.0,1648971599.0,1542627045.1509187
624,5204119,"Pengadaan Atribut Peserta ENJ ( Baju kemeja, Kaos, Topi, Slayer, pin, tas, spanduk, umbul-umbul)",Kementerian Koordinator Bidang Kemaritiman,Tender Sudah Selesai,"359,7 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 360.000.000,00","Rp 359.700.000,00",CV. BAROKAH UTAMA SAKTI,JL. JANGLI UTARA DALAM I NO. 11 RT.01/RW. 09 JATINGALEH CANDISARI  - Semarang (Kota) - Jawa Tengah,02.774.009.1-517.000,"Rp 293.700.000,00",pengadaan atribut peserta enj baju kemeja kaos topi slayer pin tas spanduk umbul-umbul,359700000.0,293700000.0,326401734.20046204
625,5201119,Pengadaan Pipa PVC N.O.D. 90 (3) SNI  S-12.5,PDAM Lawu Tirta,Tender Sudah Selesai,"267,1 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 199.111.836,00",0.0,,0,Pengadaan Barang,"Rp 268.092.500,00","Rp 267.055.800,00",PT. CATUR ADHI MANUNGGAL,JL. SIDOREJO NO. 2 SEMARANG  - Semarang (Kota) - Jawa Tengah,01.139.685.0-511.000,"Rp 199.111.836,00",pengadaan pipa pvc n.o.d 90 3 sni s-12.5,267100000.00000003,199111836.0,242373931.6234179
626,5200119,Pengadaan Peralatan Infrastruktur Jaringan Internet Paket 2 Universitas Diponegoro Tahun 2018,Universitas Diponegoro,Tender Sudah Selesai,"1,4 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,Nilai Kontrak belum dibuat,0.0,,0,Pengadaan Barang,"Rp 1.506.853.310,00","Rp 1.445.493.966,00","PT. Telekomunikasi Indonesia, Tbk.","Menara Multimedia, Jl. Kebon Sirih No.12  - Jakarta Pusat (Kota) - DKI Jakarta",01.000.013.1-093.000,"Rp 1.355.448.985,00",pengadaan peralatan infrastruktur jaringan internet paket 2 universitas diponegoro tahun 2018,1400000000.0,1355448985.0,1270398743.0654626
627,5198119,Multimedia Ruang Rapat Menteri,Kementerian Koordinator Bidang Kemaritiman,Tender Sudah Selesai,"2,7 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 3.000.000.000,00","Rp 2.708.255.000,00",PT. SUMBERDAYA KOMPTELINDOTAMA,"Kompleks Jembatan lima Indah 15E/20, Jl. KH. Moch. Mansyur  - Jakarta Pusat (Kota) - DKI Jakarta",01.692.296.5-029.000,"Rp 2.505.250.000,00",multimedia ruang rapat menteri,2700000000.0,2505250000.0,2450054718.769107
628,5195119,Pengembangan Jaringan FO Tahap 3,Kementerian Koordinator Bidang Kemaritiman,Tender Sudah Selesai,"998,2 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 1.000.000.000,00","Rp 998.247.742,20",Net Sistem Infotama,Graha Surveyor Indonesia Level 15 Jl. Jend. Gatot Subroto Kav 56 RT/RW 001/004 Kel. Kuningan Timur Kec. Setia Budi Kota Administrasi Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta,76.518.927.9-011.000,0,pengembangan jaringan fo tahap 3,998200000.0,0.0,905794303.8056748
629,5193119,Pengadaan Elefator,Lembaga Penyiaran Radio Republik Indonesia,Tender Sudah Selesai,"3,6 M",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Pengadaan Barang,"Rp 3.577.129.000,00","Rp 3.577.129.000,00",Cipta Pirmindo Abadi,"Gedung Griya Ayuda Lt.3 Jl.Raden Saleh No.9B, Kel.Kenari,Kec.Senen, Jakarta Pusat 10430  - Jakarta Pusat (Kota) - DKI Jakarta",01.363.171.8-075.000,"Rp 3.525.020.000,00",pengadaan elefator,3600000000.0,3525020000.0,3266739625.025475
630,5190119,Pengadaan Jasa Lainnya Event Organizer (EO) Kegiatan Konsolidasi Pengadaan dengan Penguatan Perencanaan Pengadaan Tahun 2018,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,4 M,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya,2,Nilai Kontrak belum dibuat,0.0,,0,Jasa Lainnya,"Rp 4.000.000.000,00","Rp 3.999.999.999,60",PT. Cico Tama,"Gedung Tendean 1B Lantai 3, Jl. Kapten Tendean No.1 Mampang Prapatan Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",02.245.476.3-003.000,"Rp 3.781.563.636,40",pengadaan jasa lainnya event organizer eo kegiatan konsolidasi pengadaan penguatan perencanaan pengadaan tahun 2018,4000000000.0,37815636360.0,3629710694.47275
631,5189119,TENAGA AHLI REVIEW PROYEK PRIORITAS PADA SEKRETARIAT KOORDINASI STRATEGIS PENINGKATAN KUALITAS PERENCANAAN DAN PENGANGGARAN,Kementerian Perencanaan Pembangunan Nasional,Tender Sudah Selesai,84 Jt,Pascakualifikasi Satu File,Seleksi Sederhana,Kualitas,Jasa Konsultansi Perorangan,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Konsultansi Perorangan,"Rp 84.000.000,00","Rp 84.000.000,00",Santy Sriharyati,Jalan Pasir Subur No. 20 Kelurahan Regol Kecamatan Ancol  - Bandung (Kota) - Jawa Barat,24.562.540.5-424.000,"Rp 84.000.000,00",tenaga ahli review proyek prioritas sekretariat koordinasi strategis peningkatan kualitas perencanaan penganggaran,84000000.0,84000000.0,76223924.58392775
632,5184119,"Pengadaan Pekerjaan Sewa Peralatan dan Perlengkapan Sidang Kabinet, Rapat, Pertemuan Presiden Tahun 2018",Sekretariat Kabinet,Tender Sudah Selesai,"627,9 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya,2,Nilai Kontrak belum dibuat,0.0,,0,Jasa Lainnya,"Rp 923.400.000,00","Rp 627.886.286,50",PT. Penta Tri Saka,"Jl. Baladewa Kiri No.4 Rt:001 Rw:011 Kel. Tanah Tinggi Kec.Johar Baru, Jakarta Pusat  - Jakarta Pusat (Kota) - DKI Jakarta",02.836.581.5-024.000,"Rp 505.915.300,00",pengadaan pekerjaan sewa peralatan perlengkapan sidang kabinet rapat pertemuan presiden tahun 2018,627900000.0,505915300.0,569773836.2648599
633,5183119,Pengadaan Peralatan Distrik Meter Area,PDAM Tirta Gemilang Kabupaten Magelang,Tender Sudah Selesai,"479,5 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 454.300.000,00",0.0,,0,Pengadaan Barang,"Rp 581.000.000,00","Rp 479.545.825,00",cv.abadi,Jl. Sendang Sari I No.04  - Semarang (Kota) - Jawa Tengah,02.402.075.2-518.000,"Rp 454.300.000,00",pengadaan peralatan distrik meter area,479500000.0,454300000.0,435111569.4999209
634,5180119,Pengadaan Barang Pipa dan Accessories Sebanyak 1.500 Unit,Pemerintah Daerah Kabupaten Kendal,Tender Sudah Selesai,"589,9 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 542.019.500,00",0.0,,0,Pengadaan Barang,"Rp 788.843.960,00","Rp 589.864.000,00",CV. BANGUN KARYA GEMILANG,"Bukit Permata Puri B XI No. 15 RT. 03/08, Kel. Bringin, Kec. Ngaliyan  - Semarang (Kota) - Jawa Tengah",66.627.238.0-503.000,"Rp 549.818.500,00",pengadaan barang pipa accessories sebanyak 1.500 unit,589900000.0,549818500.0,535291584.6673688
635,5177119,"Pengadaan Flow Meter IPA Kaligarang 2, 3 dan 4",PDAM Tirta Moedal,Tender Sudah Selesai,813 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,Nilai Kontrak belum dibuat,0.0,,0,Pengadaan Barang,"Rp 957.000.000,00","Rp 813.047.400,00",PT. Hervitama Indonesia,Puri Indah Blok DA 18 Suko Sidoarjo Jawa Timur Indonesia  - Sidoarjo (Kab.) - Jawa Timur,02.515.932.8-617.000,"Rp 717.967.800,00",pengadaan flow meter ipa kaligarang 2 3 4,813000000.0,717967800.0,737738698.6515865
636,5175119,Pengadaan Tas dan kelengkapannya (Seminar Kit) Biro Sekretariat Pimpinan Tahun 2018,Majelis Permusyawaratan Rakyat,Tender Sudah Selesai,"1,2 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Jasa Lainnya,2,Nilai Kontrak belum dibuat,0.0,,0,Jasa Lainnya,"Rp 1.500.000.000,00","Rp 1.199.000.000,00",CV. BINA KARYA,Rukan Sentra Niaga Blok O No 19 Green Lake City Kosambi Cengkareng Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta,76.145.004.8-034.000,"Rp 1.098.878.000,00",pengadaan tas kelengkapannya seminar kit biro sekretariat pimpinan tahun 2018,1200000000.0,1098878000.0,1088913208.341825
637,5173119,Konsultan Badan Usaha Penyusunan Materi Pelatihan berdasarkan SK3 PBJP/ Materi Pelatihan Kompetensi/ Program dan Kurikulum/  Pusdiklat PBJ <span class='label label-warning'>Seleksi Ulang</span>,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,550 Jt,Prakualifikasi Dua File,Seleksi Umum,Pagu Anggaran,Jasa Konsultansi Badan Usaha,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Konsultansi Badan Usaha,"Rp 550.000.000,00","Rp 550.000.000,00",PT. TERASIS EROJAYA,"Jl. Hang Tuah No. 26, Kebayoran Baru, Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",01.541.415.4-064.000,0,konsultan badan usaha penyusunan materi pelatihan berdasarkan sk3 pbjp/ materi pelatihan kompetensi/ program kurikulum/ pusdiklat pbj span class='label label-warning seleksi ulang /span,550000000.0,0.0,499085220.4900032
638,5170119,Pengadaan Operasional Jabatan Eselon II,Majelis Permusyawaratan Rakyat,Tender Sudah Selesai,"3,5 M",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,Nilai Kontrak belum dibuat,0.0,,0,Pengadaan Barang,"Rp 3.605.000.000,00","Rp 3.465.000.000,00",PT.Dipo Internasional Pahala Otomotif,Jl. Gatot Subroto Kav. 50 - 52  - Jakarta Pusat (Kota) - DKI Jakarta,01.135.554.2-072.001,"Rp 3.456.620.998,60",pengadaan operasional jabatan eselon ii,3500000000.0,34566209980.0,3175996857.6636558
639,5169119,PENGADAAN KENDARAAN BERMOTOR KANTOR PUSAT UNIVERSITAS DIPONEGORO TAHUN ANGGARAN 2018 PAKET 3,Universitas Diponegoro,Tender Sudah Selesai,590 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,Nilai Kontrak belum dibuat,0.0,,0,Pengadaan Barang,"Rp 590.000.000,00","Rp 590.000.000,00",CV. Masyhida,Grojogan RT 01 Tamanan Banguntapan  - Bantul (Kab.) - DI Yogyakarta,02.644.977.7-541.000,"Rp 588.500.000,00",pengadaan kendaraan bermotor kantor pusat universitas diponegoro tahun anggaran 2018 paket 3,590000000.0,588500000.0,535382327.43473065
640,5168119,Pengadaan Gate Valve dan Double Air Valve Tahun 2018,Pemerintah Daerah Kabupaten Wonosobo,Tender Sudah Selesai,"789,6 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 744.700.000,00",0.0,,0,Pengadaan Barang,"Rp 789.596.500,00","Rp 789.596.500,00",cv.abadi,Jl. Sendang Sari I No.04  - Semarang (Kota) - Jawa Tengah,02.402.075.2-518.000,"Rp 746.900.000,00",pengadaan gate valve double air valve tahun 2018,789600000.0,746900000.0,716504891.0889207
641,5166119,Pengadaan PRV dan Cast Iron Y Strainer Tahun 2018,Pemerintah Daerah Kabupaten Wonosobo,Tender Sudah Selesai,"456,4 Jt",Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 447.946.400,00",0.0,,0,Pengadaan Barang,"Rp 456.448.300,00","Rp 456.448.300,00",CV. SESAMA KITA,JL. MURADI I / 10  - Semarang (Kota) - Jawa Tengah,01.551.622.2-511.000,"Rp 450.451.100,00",pengadaan prv cast iron y strainer tahun 2018,456400000.0,450451100.0,414149990.23934084
642,5164119,Pengadaan Water Meter Induk Tahun 2018,Pemerintah Daerah Kabupaten Wonosobo,Tender Sudah Selesai,327 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 273.402.800,00",0.0,,0,Pengadaan Barang,"Rp 326.964.000,00","Rp 326.964.000,00",INKOP PAMSI,"Jl. Dewi Sartika No. 287 RT.006/005 Kelurahan Cawang Kecamatan Kramat Jati, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.723.419.4-005.000,"Rp 273.402.800,00",pengadaan water meter induk tahun 2018,327000000.0,273402800.0,296728849.27314734
643,5161119,Pengadaan Meter Air dia ½ Inchi Penggantian Meter Pelanggan II Tahun 2018,Pemerintah Daerah Kabupaten Wonosobo,Tender Sudah Selesai,495 Jt,Pascakualifikasi Satu File,Tender Cepat,Harga Terendah Sistem Gugur,Pengadaan Barang,2,"Rp 475.200.000,00",0.0,,0,Pengadaan Barang,"Rp 495.000.000,00","Rp 495.000.000,00",INKOP PAMSI,"Jl. Dewi Sartika No. 287 RT.006/005 Kelurahan Cawang Kecamatan Kramat Jati, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.723.419.4-005.000,"Rp 475.200.000,00",pengadaan meter air ½ inchi penggantian meter pelanggan ii tahun 2018,495000000.0,475200000.0,449176698.4410029
644,5158119,"Konsultan Pengembangan Aplikasi Monev PBJ / Pengembangan aplikasi monev / Sistem Monitoring PBJP yang terintegrasi dengan OM SPAN / Direktorat Perencanaan, Monitoring dan Evaluasi Pengadaan",Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,240 Jt,Prakualifikasi Dua File,Seleksi Umum,Pagu Anggaran,Jasa Konsultansi Badan Usaha,1,Nilai Kontrak belum dibuat,0.0,0.0,0,Jasa Konsultansi Badan Usaha,"Rp 250.000.000,00","Rp 240.000.000,00",PT. Javan Cipta Solusi,"Jl. PHH. Mustopa no. 39 Surapati Core Blok K-3, Kel. Pasirlayung, Kec. Cibeunying Kidul, Bandung  - Bandung (Kota) - Jawa Barat",31.468.687.4-423.000,0,konsultan pengembangan aplikasi monev pbj pengembangan aplikasi monev sistem monitoring pbjp terintegrasi om span direktorat perencanaan monitoring evaluasi pengadaan,240000000.0,0.0,217782641.668365
